"utterance","item","ah_belief","prob"
"think-dances-?","Grace_H","uncertain",0.0479390349073737
"think-dances-?","Grace_L","dances",0.0815352575594855
"think-dances-?","Grace_L","doesnt_dance",0.81074027117741
"think-dances-?","Grace_L","null",0.0416334037458776
"think-dances-?","Grace_L","uncertain",0.0660910675172268
"think-dances-?","Isabella_H","dances",0.240020910967129
"think-dances-?","Isabella_H","doesnt_dance",0.179011090020059
"think-dances-?","Isabella_H","null",0.0174979552900844
"think-dances-?","Isabella_H","uncertain",0.563470043722728
"think-dances-?","Isabella_L","dances",0.0333434467659783
"think-dances-?","Isabella_L","doesnt_dance",0.90007932774662
"think-dances-?","Isabella_L","null",0.0422574927513063
"think-dances-?","Isabella_L","uncertain",0.0243197327360951
"think-dances-?","Jackson_H","dances",0.91614130792908
"think-dances-?","Jackson_H","doesnt_dance",0.0079978296513807
"think-dances-?","Jackson_H","null",0.0298323958869627
"think-dances-?","Jackson_H","uncertain",0.0460284665325769
"think-dances-?","Jackson_L","dances",0.0353856150958498
"think-dances-?","Jackson_L","doesnt_dance",0.889942566410495
"think-dances-?","Jackson_L","null",0.0419692101238305
"think-dances-?","Jackson_L","uncertain",0.0327026083698251
"think-dances-?","Jayden_H","dances",0.758572768205681
"think-dances-?","Jayden_H","doesnt_dance",0.0374707545127769
"think-dances-?","Jayden_H","null",0.0274648061391857
"think-dances-?","Jayden_H","uncertain",0.176491671142356
"think-dances-?","Jayden_L","dances",0.0662108228290488
"think-dances-?","Jayden_L","doesnt_dance",0.851137210220021
"think-dances-?","Jayden_L","null",0.0424273054024332
"think-dances-?","Jayden_L","uncertain",0.0402246615484966
"think-dances-?","Jon_H","dances",0.910534522870279
"think-dances-?","Jon_H","doesnt_dance",0.00874763007646884
"think-dances-?","Jon_H","null",0.0297456756517464
"think-dances-?","Jon_H","uncertain",0.0509721714015062
"think-dances-?","Jon_L","dances",0.0643123067639814
"think-dances-?","Jon_L","doesnt_dance",0.849291470458843
"think-dances-?","Jon_L","null",0.0422119647402629
"think-dances-?","Jon_L","uncertain",0.044184258036913
"think-dances-?","Josh_H","dances",0.458897458113651
"think-dances-?","Josh_H","doesnt_dance",0.175607654400148
"think-dances-?","Josh_H","null",0.0263634810580198
"think-dances-?","Josh_H","uncertain",0.339131406428181
"think-dances-?","Josh_L","dances",0.0536491055922076
"think-dances-?","Josh_L","doesnt_dance",0.82360993545503
"think-dances-?","Josh_L","null",0.0403323422694684
"think-dances-?","Josh_L","uncertain",0.0824086166832935
"think-dances-?","Josie_H","dances",0.849180651797962
"think-dances-?","Josie_H","doesnt_dance",0.0105489706517604
"think-dances-?","Josie_H","null",0.0275706403636001
"think-dances-?","Josie_H","uncertain",0.112699737186677
"think-dances-?","Josie_L","dances",0.0326349946436689
"think-dances-?","Josie_L","doesnt_dance",0.887662554177056
"think-dances-?","Josie_L","null",0.0416768774497881
"think-dances-?","Josie_L","uncertain",0.038025573729487
"think-dances-?","Julian_H","dances",0.567449961396611
"think-dances-?","Julian_H","doesnt_dance",0.0689141783345976
"think-dances-?","Julian_H","null",0.0228387186629657
"think-dances-?","Julian_H","uncertain",0.340797141605825
"think-dances-?","Julian_L","dances",0.0685626633058406
"think-dances-?","Julian_L","doesnt_dance",0.643627146831418
"think-dances-?","Julian_L","null",0.0330855948196042
"think-dances-?","Julian_L","uncertain",0.254724595043138
"think-dances-?","Mary_H","dances",0.933344928429577
"think-dances-?","Mary_H","doesnt_dance",0.0112080915924814
"think-dances-?","Mary_H","null",0.0313499842991298
"think-dances-?","Mary_H","uncertain",0.0240969956788121
"think-dances-?","Mary_L","dances",0.0463438334195238
"think-dances-?","Mary_L","doesnt_dance",0.865028352507274
"think-dances-?","Mary_L","null",0.0416600234755562
"think-dances-?","Mary_L","uncertain",0.0469677905976466
"think-dances-?","Olivia_H","dances",0.868034155018779
"think-dances-?","Olivia_H","doesnt_dance",0.0314654965910645
"think-dances-?","Olivia_H","null",0.0316588575972397
"think-dances-?","Olivia_H","uncertain",0.0688414907929167
"think-dances-?","Olivia_L","dances",0.0594967354360304
"think-dances-?","Olivia_L","doesnt_dance",0.851445266814562
"think-dances-?","Olivia_L","null",0.041974144893944
"think-dances-?","Olivia_L","uncertain",0.0470838528554637
"think-dances-?","Owen_H","dances",0.888669861011019
"think-dances-?","Owen_H","doesnt_dance",0.00942476520362399
"think-dances-?","Owen_H","null",0.0289502754405569
"think-dances-?","Owen_H","uncertain",0.0729550983448004
"think-dances-?","Owen_L","dances",0.0967109719481242
"think-dances-?","Owen_L","doesnt_dance",0.787622103048031
"think-dances-?","Owen_L","null",0.0415743335542329
"think-dances-?","Owen_L","uncertain",0.0740925914496119
"think-dances-?","Tony_H","dances",0.872012937131954
"think-dances-?","Tony_H","doesnt_dance",0.00667009710856303
"think-dances-?","Tony_H","null",0.0277904400494815
"think-dances-?","Tony_H","uncertain",0.0935265257100012
"think-dances-?","Tony_L","dances",0.0537391947562461
"think-dances-?","Tony_L","doesnt_dance",0.860065754957345
"think-dances-?","Tony_L","null",0.0419572067334493
"think-dances-?","Tony_L","uncertain",0.0442378435529596
"think-dances-?","Zoe_H","dances",0.895707503855946
"think-dances-?","Zoe_H","doesnt_dance",0.00600255287497926
"think-dances-?","Zoe_H","null",0.0285726583377266
"think-dances-?","Zoe_H","uncertain",0.0697172849313486
"think-dances-?","Zoe_L","dances",0.0522677328047242
"think-dances-?","Zoe_L","doesnt_dance",0.876394097034075
"think-dances-?","Zoe_L","null",0.0425755358354222
"think-dances-?","Zoe_L","uncertain",0.0287626343257785
"think-doesnt_dance-?","Charley_H","dances",0.619410801455291
"think-doesnt_dance-?","Charley_H","doesnt_dance",0.252433112258685
"think-doesnt_dance-?","Charley_H","null",0.00626289199131333
"think-doesnt_dance-?","Charley_H","uncertain",0.121893194294711
"think-doesnt_dance-?","Charley_L","dances",0.0294861363878359
"think-doesnt_dance-?","Charley_L","doesnt_dance",0.735054639496204
"think-doesnt_dance-?","Charley_L","null",0.00232361587482696
"think-doesnt_dance-?","Charley_L","uncertain",0.233135608241133
"think-doesnt_dance-?","Danny_H","dances",0.292799710095531
"think-doesnt_dance-?","Danny_H","doesnt_dance",0.185156529564868
"think-doesnt_dance-?","Danny_H","null",0.00342905482513444
"think-doesnt_dance-?","Danny_H","uncertain",0.518614705514467
"think-doesnt_dance-?","Danny_L","dances",0.0374860769863597
"think-doesnt_dance-?","Danny_L","doesnt_dance",0.793621449607448
"think-doesnt_dance-?","Danny_L","null",0.00230738938846635
"think-doesnt_dance-?","Danny_L","uncertain",0.166585084017727
"think-doesnt_dance-?","Emily_H","dances",0.0845599920429438
"think-doesnt_dance-?","Emily_H","doesnt_dance",0.445778910905639
"think-doesnt_dance-?","Emily_H","null",0.00146525227012727
"think-doesnt_dance-?","Emily_H","uncertain",0.46819584478129
"think-doesnt_dance-?","Emily_L","dances",0.0246057191745351
"think-doesnt_dance-?","Emily_L","doesnt_dance",0.896217284050324
"think-doesnt_dance-?","Emily_L","null",0.00334540775772947
"think-doesnt_dance-?","Emily_L","uncertain",0.0758315890174117
"think-doesnt_dance-?","Emma_H","dances",0.324295638455395
"think-doesnt_dance-?","Emma_H","doesnt_dance",0.324276074563493
"think-doesnt_dance-?","Emma_H","null",0.0035870384319262
"think-doesnt_dance-?","Emma_H","uncertain",0.347841248549186
"think-doesnt_dance-?","Emma_L","dances",0.0508643481516628
"think-doesnt_dance-?","Emma_L","doesnt_dance",0.776756457798717
"think-doesnt_dance-?","Emma_L","null",0.00185674436976972
"think-doesnt_dance-?","Emma_L","uncertain",0.17052244967985
"think-doesnt_dance-?","Frank_H","dances",0.212057740764831
"think-doesnt_dance-?","Frank_H","doesnt_dance",0.22925105377204
"think-doesnt_dance-?","Frank_H","null",0.00265538846487015
"think-doesnt_dance-?","Frank_H","uncertain",0.556035816998259
"think-doesnt_dance-?","Frank_L","dances",0.036714495377352
"think-doesnt_dance-?","Frank_L","doesnt_dance",0.920264811835797
"think-doesnt_dance-?","Frank_L","null",0.00296538360645928
"think-doesnt_dance-?","Frank_L","uncertain",0.0400553091803913
"think-doesnt_dance-?","Grace_H","dances",0.544103836140657
"think-doesnt_dance-?","Grace_H","doesnt_dance",0.256930875147055
"think-doesnt_dance-?","Grace_H","null",0.00560127839546241
"think-doesnt_dance-?","Grace_H","uncertain",0.193364010316826
"think-doesnt_dance-?","Grace_L","dances",0.0475612207488581
"think-doesnt_dance-?","Grace_L","doesnt_dance",0.85391074882195
"think-doesnt_dance-?","Grace_L","null",0.00221689439830397
"think-doesnt_dance-?","Grace_L","uncertain",0.0963111360308879
"think-doesnt_dance-?","Isabella_H","dances",0.0466154560059772
"think-doesnt_dance-?","Isabella_H","doesnt_dance",0.244605409065641
"think-doesnt_dance-?","Isabella_H","null",0.00122074914117422
"think-doesnt_dance-?","Isabella_H","uncertain",0.707558385787208
"think-doesnt_dance-?","Isabella_L","dances",0.0313926523128243
"think-doesnt_dance-?","Isabella_L","doesnt_dance",0.915405200339563
"think-doesnt_dance-?","Isabella_L","null",0.00316558502789292
"think-doesnt_dance-?","Isabella_L","uncertain",0.0500365623197194
"think-doesnt_dance-?","Jackson_H","dances",0.471269747918577
"think-doesnt_dance-?","Jackson_H","doesnt_dance",0.366617927048807
"think-doesnt_dance-?","Jackson_H","null",0.00483323893821989
"think-doesnt_dance-?","Jackson_H","uncertain",0.157279086094395
"think-doesnt_dance-?","Jackson_L","dances",0.0318190963015677
"think-doesnt_dance-?","Jackson_L","doesnt_dance",0.899550510689784
"think-doesnt_dance-?","Jackson_L","null",0.00305527460453865
"think-doesnt_dance-?","Jackson_L","uncertain",0.0655751184041095
"think-doesnt_dance-?","Jayden_H","dances",0.232502275193473
"think-doesnt_dance-?","Jayden_H","doesnt_dance",0.405794992582763
"think-doesnt_dance-?","Jayden_H","null",0.00269704403240206
"think-doesnt_dance-?","Jayden_H","uncertain",0.359005688191362
"think-doesnt_dance-?","Jayden_L","dances",0.044958069305858
"think-doesnt_dance-?","Jayden_L","doesnt_dance",0.888774447064566
"think-doesnt_dance-?","Jayden_L","null",0.0024652851625707
"think-doesnt_dance-?","Jayden_L","uncertain",0.0638021984670062
"think-doesnt_dance-?","Jon_H","dances",0.455276314380208
"think-doesnt_dance-?","Jon_H","doesnt_dance",0.37062307195238
"think-doesnt_dance-?","Jon_H","null",0.00468926948855233
"think-doesnt_dance-?","Jon_H","uncertain",0.169411344178859
"think-doesnt_dance-?","Jon_L","dances",0.0439070713919603
"think-doesnt_dance-?","Jon_L","doesnt_dance",0.882699364237776
"think-doesnt_dance-?","Jon_L","null",0.00247656250818188
"think-doesnt_dance-?","Jon_L","uncertain",0.0709170018620814
"think-doesnt_dance-?","Josh_H","dances",0.0997598142185105
"think-doesnt_dance-?","Josh_H","doesnt_dance",0.471892622425187
"think-doesnt_dance-?","Josh_H","null",0.0015539315187049
"think-doesnt_dance-?","Josh_H","uncertain",0.426793631837598
"think-doesnt_dance-?","Josh_L","dances",0.0363074910235608
"think-doesnt_dance-?","Josh_L","doesnt_dance",0.820991064618681
"think-doesnt_dance-?","Josh_L","null",0.00246991118615365
"think-doesnt_dance-?","Josh_L","uncertain",0.140231533171605
"think-doesnt_dance-?","Josie_H","dances",0.37692291494076
"think-doesnt_dance-?","Josie_H","doesnt_dance",0.271490824721337
"think-doesnt_dance-?","Josie_H","null",0.00410857653355973
"think-doesnt_dance-?","Josie_H","uncertain",0.347477683804342
"think-doesnt_dance-?","Josie_L","dances",0.029700103825821
"think-doesnt_dance-?","Josie_L","doesnt_dance",0.889377402497521
"think-doesnt_dance-?","Josie_L","null",0.00308681721821372
"think-doesnt_dance-?","Josie_L","uncertain",0.0778356764584445
"think-doesnt_dance-?","Julian_H","dances",0.134922973586186
"think-doesnt_dance-?","Julian_H","doesnt_dance",0.310317133575703
"think-doesnt_dance-?","Julian_H","null",0.00190850348668255
"think-doesnt_dance-?","Julian_H","uncertain",0.552851389351429
"think-doesnt_dance-?","Julian_L","dances",0.0294511246858406
"think-doesnt_dance-?","Julian_L","doesnt_dance",0.589625690990194
"think-doesnt_dance-?","Julian_L","null",0.00179842081668456
"think-doesnt_dance-?","Julian_L","uncertain",0.379124763507281
"think-doesnt_dance-?","Mary_H","dances",0.429446970063001
"think-doesnt_dance-?","Mary_H","doesnt_dance",0.49588998370543
"think-doesnt_dance-?","Mary_H","null",0.00430708246022192
"think-doesnt_dance-?","Mary_H","uncertain",0.0703559637713474
"think-doesnt_dance-?","Mary_L","dances",0.0362176744233555
"think-doesnt_dance-?","Mary_L","doesnt_dance",0.875750326127679
"think-doesnt_dance-?","Mary_L","null",0.00274312306321969
"think-doesnt_dance-?","Mary_L","uncertain",0.0852888763857455
"think-doesnt_dance-?","Olivia_H","dances",0.286508264020794
"think-doesnt_dance-?","Olivia_H","doesnt_dance",0.571157062693828
"think-doesnt_dance-?","Olivia_H","null",0.00299119679435309
"think-doesnt_dance-?","Olivia_H","uncertain",0.139343476491024
"think-doesnt_dance-?","Olivia_L","dances",0.0418309299948205
"think-doesnt_dance-?","Olivia_L","doesnt_dance",0.877705977651523
"think-doesnt_dance-?","Olivia_L","null",0.00253217062637762
"think-doesnt_dance-?","Olivia_L","uncertain",0.0779309217272792
"think-doesnt_dance-?","Owen_H","dances",0.427515739908923
"think-doesnt_dance-?","Owen_H","doesnt_dance",0.33059061722105
"think-doesnt_dance-?","Owen_H","null",0.00449325084084465
"think-doesnt_dance-?","Owen_H","uncertain",0.237400392029182
"think-doesnt_dance-?","Owen_L","dances",0.051070106930367
"think-doesnt_dance-?","Owen_L","doesnt_dance",0.846169357543371
"think-doesnt_dance-?","Owen_L","null",0.00207204495981614
"think-doesnt_dance-?","Owen_L","uncertain",0.100688490566446
"think-doesnt_dance-?","Tony_H","dances",0.439030425410048
"think-doesnt_dance-?","Tony_H","doesnt_dance",0.227643007819732
"think-doesnt_dance-?","Tony_H","null",0.00470715840442141
"think-doesnt_dance-?","Tony_H","uncertain",0.328619408365799
"think-doesnt_dance-?","Tony_L","dances",0.0397727654082701
"think-doesnt_dance-?","Tony_L","doesnt_dance",0.881401529806333
"think-doesnt_dance-?","Tony_L","null",0.00263076745120104
"think-doesnt_dance-?","Tony_L","uncertain",0.0761949373341959
"think-doesnt_dance-?","Zoe_H","dances",0.481471650887505
"think-doesnt_dance-?","Zoe_H","doesnt_dance",0.255824811725823
"think-doesnt_dance-?","Zoe_H","null",0.00505244825480042
"think-doesnt_dance-?","Zoe_H","uncertain",0.257651089131872
"think-doesnt_dance-?","Zoe_L","dances",0.0406333978477109
"think-doesnt_dance-?","Zoe_L","doesnt_dance",0.906349128172945
"think-doesnt_dance-?","Zoe_L","null",0.00272526228052117
"think-doesnt_dance-?","Zoe_L","uncertain",0.0502922116988225
