"utterance","item","ah_belief","prob"
"know-dances-?","Jackson_H","null",0.00322568708660607
"know-dances-?","Jackson_H","uncertain",0.444849589099559
"know-dances-?","Jackson_L","dances",0.0283205987021484
"know-dances-?","Jackson_L","doesnt_dance",0.867138172873078
"know-dances-?","Jackson_L","null",0.00141697503197105
"know-dances-?","Jackson_L","uncertain",0.103124253392802
"know-dances-?","Jayden_H","dances",0.203276139715618
"know-dances-?","Jayden_H","doesnt_dance",0.088815731573088
"know-dances-?","Jayden_H","null",0.00171368191321403
"know-dances-?","Jayden_H","uncertain",0.70619444679808
"know-dances-?","Jayden_L","dances",0.0373905971496882
"know-dances-?","Jayden_L","doesnt_dance",0.835582741995582
"know-dances-?","Jayden_L","null",0.00145232216144123
"know-dances-?","Jayden_L","uncertain",0.125574338693289
"know-dances-?","Jon_H","dances",0.450167154003141
"know-dances-?","Jon_H","doesnt_dance",0.0792760271521573
"know-dances-?","Jon_H","null",0.00309642000118844
"know-dances-?","Jon_H","uncertain",0.467460398843513
"know-dances-?","Jon_L","dances",0.036902070438671
"know-dances-?","Jon_L","doesnt_dance",0.824744864341023
"know-dances-?","Jon_L","null",0.00145653721798593
"know-dances-?","Jon_L","uncertain",0.13689652800232
"know-dances-?","Josh_H","dances",0.0973564135557081
"know-dances-?","Josh_H","doesnt_dance",0.155837032909492
"know-dances-?","Josh_H","null",0.00124230527871947
"know-dances-?","Josh_H","uncertain",0.74556424825608
"know-dances-?","Josh_L","dances",0.0341541861546762
"know-dances-?","Josh_L","doesnt_dance",0.725519698811798
"know-dances-?","Josh_L","null",0.00152112999770895
"know-dances-?","Josh_L","uncertain",0.238804985035817
"know-dances-?","Josie_H","dances",0.293460193545529
"know-dances-?","Josie_H","doesnt_dance",0.0470586597135541
"know-dances-?","Josie_H","null",0.00217793346978115
"know-dances-?","Josie_H","uncertain",0.657303213271136
"know-dances-?","Josie_L","dances",0.0274774461361547
"know-dances-?","Josie_L","doesnt_dance",0.852093633483417
"know-dances-?","Josie_L","null",0.00143961088824375
"know-dances-?","Josie_L","uncertain",0.118989309492185
"know-dances-?","Julian_H","dances",0.116230966702125
"know-dances-?","Julian_H","doesnt_dance",0.0736673914811548
"know-dances-?","Julian_H","null",0.00124877103519629
"know-dances-?","Julian_H","uncertain",0.808852870781524
"know-dances-?","Julian_L","dances",0.0360801402147397
"know-dances-?","Julian_L","doesnt_dance",0.404690456162249
"know-dances-?","Julian_L","null",0.00156262007341296
"know-dances-?","Julian_L","uncertain",0.557666783549599
"know-dances-?","Mary_H","dances",0.569751742267379
"know-dances-?","Mary_H","doesnt_dance",0.143976357470774
"know-dances-?","Mary_H","null",0.00383751613897335
"know-dances-?","Mary_H","uncertain",0.282434384122873
"know-dances-?","Mary_L","dances",0.0319182624305597
"know-dances-?","Mary_L","doesnt_dance",0.821914543407657
"know-dances-?","Mary_L","null",0.00146281252748319
"know-dances-?","Mary_L","uncertain",0.1447043816343
"know-dances-?","Olivia_H","dances",0.348805093612704
"know-dances-?","Olivia_H","doesnt_dance",0.16886915215549
"know-dances-?","Olivia_H","null",0.00259972746503354
"know-dances-?","Olivia_H","uncertain",0.479726026766773
"know-dances-?","Olivia_L","dances",0.035620594214624
"know-dances-?","Olivia_L","doesnt_dance",0.817870297270601
"know-dances-?","Olivia_L","null",0.00145986135125918
"know-dances-?","Olivia_L","uncertain",0.145049247163516
"know-dances-?","Owen_H","dances",0.37775775088278
"know-dances-?","Owen_H","doesnt_dance",0.0638486308441555
"know-dances-?","Owen_H","null",0.00267024492488971
"know-dances-?","Owen_H","uncertain",0.555723373348175
"know-dances-?","Owen_L","dances",0.0448913396363793
"know-dances-?","Owen_L","doesnt_dance",0.735642497282897
"know-dances-?","Owen_L","null",0.00147541260166511
"know-dances-?","Owen_L","uncertain",0.217990750479059
"know-dances-?","Tony_H","dances",0.333995675807484
"know-dances-?","Tony_H","doesnt_dance",0.0375184103334077
"know-dances-?","Tony_H","null",0.00239826338340187
"know-dances-?","Tony_H","uncertain",0.626087650475706
"know-dances-?","Tony_L","dances",0.0340122412023207
"know-dances-?","Tony_L","doesnt_dance",0.827605231826895
"know-dances-?","Tony_L","null",0.0014547968205408
"know-dances-?","Tony_L","uncertain",0.136927730150244
"know-dances-?","Zoe_H","dances",0.394830634620422
"know-dances-?","Zoe_H","doesnt_dance",0.044851753389394
"know-dances-?","Zoe_H","null",0.00275025022525447
"know-dances-?","Zoe_H","uncertain",0.557567361764929
"know-dances-?","Zoe_L","dances",0.0334289724378154
"know-dances-?","Zoe_L","doesnt_dance",0.87368619486514
"know-dances-?","Zoe_L","null",0.00142090958015014
"know-dances-?","Zoe_L","uncertain",0.091463923116895
"know-doesnt_dance-?","Charley_H","dances",0.872685953277142
"know-doesnt_dance-?","Charley_H","doesnt_dance",0.0266390059981185
"know-doesnt_dance-?","Charley_H","null",0.00445991198248809
"know-doesnt_dance-?","Charley_H","uncertain",0.0962151287422521
"know-doesnt_dance-?","Charley_L","dances",0.108481086025614
"know-doesnt_dance-?","Charley_L","doesnt_dance",0.199361472535877
"know-doesnt_dance-?","Charley_L","null",0.00148306225767418
"know-doesnt_dance-?","Charley_L","uncertain",0.690674379180836
"know-doesnt_dance-?","Danny_H","dances",0.479865072326318
"know-doesnt_dance-?","Danny_H","doesnt_dance",0.0213505557083969
"know-doesnt_dance-?","Danny_H","null",0.00548864771636782
"know-doesnt_dance-?","Danny_H","uncertain",0.493295724248918
"know-doesnt_dance-?","Danny_L","dances",0.160390677448525
"know-doesnt_dance-?","Danny_L","doesnt_dance",0.235722299427758
"know-doesnt_dance-?","Danny_L","null",0.00157547717490389
"know-doesnt_dance-?","Danny_L","uncertain",0.602311545948813
"know-doesnt_dance-?","Emily_H","dances",0.255053232436616
"know-doesnt_dance-?","Emily_H","doesnt_dance",0.0411584671273035
"know-doesnt_dance-?","Emily_H","null",0.00177785716474806
"know-doesnt_dance-?","Emily_H","uncertain",0.702010443271332
"know-doesnt_dance-?","Emily_L","dances",0.128889995345988
"know-doesnt_dance-?","Emily_L","doesnt_dance",0.481879994251076
"know-doesnt_dance-?","Emily_L","null",0.00242231058564286
"know-doesnt_dance-?","Emily_L","uncertain",0.386807699817294
"know-doesnt_dance-?","Emma_H","dances",0.607246047613536
"know-doesnt_dance-?","Emma_H","doesnt_dance",0.0315147846488151
"know-doesnt_dance-?","Emma_H","null",0.00389969211647475
"know-doesnt_dance-?","Emma_H","uncertain",0.357339475621173
"know-doesnt_dance-?","Emma_L","dances",0.226142575040383
"know-doesnt_dance-?","Emma_L","doesnt_dance",0.176228394456751
"know-doesnt_dance-?","Emma_L","null",0.00138029325847553
"know-doesnt_dance-?","Emma_L","uncertain",0.59624873724439
"know-doesnt_dance-?","Frank_H","dances",0.400765635979986
"know-doesnt_dance-?","Frank_H","doesnt_dance",0.0240186679642699
"know-doesnt_dance-?","Frank_H","null",0.00438589420551016
"know-doesnt_dance-?","Frank_H","uncertain",0.570829801850234
"know-doesnt_dance-?","Frank_L","dances",0.233175406121331
"know-doesnt_dance-?","Frank_L","doesnt_dance",0.512694255965249
"know-doesnt_dance-?","Frank_L","null",0.00249347519927099
"know-doesnt_dance-?","Frank_L","uncertain",0.251636862714148
"know-doesnt_dance-?","Grace_H","dances",0.806195209781527
"know-doesnt_dance-?","Grace_H","doesnt_dance",0.0272524802432476
"know-doesnt_dance-?","Grace_H","null",0.00462629544181969
"know-doesnt_dance-?","Grace_H","uncertain",0.161926014533405
"know-doesnt_dance-?","Grace_L","dances",0.253365947635499
"know-doesnt_dance-?","Grace_L","doesnt_dance",0.287253389103024
"know-doesnt_dance-?","Grace_L","null",0.00170781803118248
"know-doesnt_dance-?","Grace_L","uncertain",0.457672845230295
"know-doesnt_dance-?","Isabella_H","dances",0.122770944877246
"know-doesnt_dance-?","Isabella_H","doesnt_dance",0.0266138382599469
"know-doesnt_dance-?","Isabella_H","null",0.00220541568738713
"know-doesnt_dance-?","Isabella_H","uncertain",0.84840980117542
"know-doesnt_dance-?","Isabella_L","dances",0.18663506798491
"know-doesnt_dance-?","Isabella_L","doesnt_dance",0.517033710920421
"know-doesnt_dance-?","Isabella_L","null",0.00252582621054257
"know-doesnt_dance-?","Isabella_L","uncertain",0.293805394884127
"know-doesnt_dance-?","Jackson_H","dances",0.810936662014878
"know-doesnt_dance-?","Jackson_H","doesnt_dance",0.035089801271726
"know-doesnt_dance-?","Jackson_H","null",0.00353536754293914
"know-doesnt_dance-?","Jackson_H","uncertain",0.150438169170457
"know-doesnt_dance-?","Jackson_L","dances",0.178070232074685
"know-doesnt_dance-?","Jackson_L","doesnt_dance",0.463358857125568
"know-doesnt_dance-?","Jackson_L","null",0.00233936631880503
"know-doesnt_dance-?","Jackson_L","uncertain",0.356231544480943
"know-doesnt_dance-?","Jayden_H","dances",0.530205439607789
"know-doesnt_dance-?","Jayden_H","doesnt_dance",0.0358924032157331
"know-doesnt_dance-?","Jayden_H","null",0.00294903053203082
"know-doesnt_dance-?","Jayden_H","uncertain",0.430953126644447
"know-doesnt_dance-?","Jayden_L","dances",0.266503101021451
"know-doesnt_dance-?","Jayden_L","doesnt_dance",0.375226082267664
"know-doesnt_dance-?","Jayden_L","null",0.00199998801686625
"know-doesnt_dance-?","Jayden_L","uncertain",0.356270828694019
"know-doesnt_dance-?","Jon_H","dances",0.796535366774541
"know-doesnt_dance-?","Jon_H","doesnt_dance",0.0353327985159299
"know-doesnt_dance-?","Jon_H","null",0.00351832653372713
"know-doesnt_dance-?","Jon_H","uncertain",0.164613508175801
"know-doesnt_dance-?","Jon_L","dances",0.252243092058387
"know-doesnt_dance-?","Jon_L","doesnt_dance",0.364459384434617
"know-doesnt_dance-?","Jon_L","null",0.00196823130820246
"know-doesnt_dance-?","Jon_L","uncertain",0.381329292198794
"know-doesnt_dance-?","Josh_H","dances",0.303389400932545
"know-doesnt_dance-?","Josh_H","doesnt_dance",0.042066673511003
"know-doesnt_dance-?","Josh_H","null",0.00181779882054129
"know-doesnt_dance-?","Josh_H","uncertain",0.65272612673591
"know-doesnt_dance-?","Josh_L","dances",0.164277228979768
"know-doesnt_dance-?","Josh_L","doesnt_dance",0.276795879809435
"know-doesnt_dance-?","Josh_L","null",0.00170539265028004
"know-doesnt_dance-?","Josh_L","uncertain",0.557221498560517
"know-doesnt_dance-?","Josie_H","dances",0.636985959021706
"know-doesnt_dance-?","Josie_H","doesnt_dance",0.0282091698215829
"know-doesnt_dance-?","Josie_H","null",0.00455577193050138
"know-doesnt_dance-?","Josie_H","uncertain",0.33024909922621
"know-doesnt_dance-?","Josie_L","dances",0.157598082840741
"know-doesnt_dance-?","Josie_L","doesnt_dance",0.442691134673912
"know-doesnt_dance-?","Josie_L","null",0.00227417028717076
"know-doesnt_dance-?","Josie_L","uncertain",0.397436612198176
"know-doesnt_dance-?","Julian_H","dances",0.319397926293418
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.028706205160612
"know-doesnt_dance-?","Julian_H","null",0.00294346803621602
"know-doesnt_dance-?","Julian_H","uncertain",0.648952400509755
"know-doesnt_dance-?","Julian_L","dances",0.0926665876473654
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.108941158606806
"know-doesnt_dance-?","Julian_L","null",0.00128468154920851
"know-doesnt_dance-?","Julian_L","uncertain",0.797107572196619
"know-doesnt_dance-?","Mary_H","dances",0.873741257779173
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.043868587929448
"know-doesnt_dance-?","Mary_H","null",0.00250046518259684
"know-doesnt_dance-?","Mary_H","uncertain",0.0798896891087829
"know-doesnt_dance-?","Mary_L","dances",0.192055435691116
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.38095840158948
"know-doesnt_dance-?","Mary_L","null",0.00204691060450537
"know-doesnt_dance-?","Mary_L","uncertain",0.424939252114898
"know-doesnt_dance-?","Olivia_H","dances",0.747849288272848
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.0484552338320851
"know-doesnt_dance-?","Olivia_H","null",0.00211157580657273
"know-doesnt_dance-?","Olivia_H","uncertain",0.201583902088495
"know-doesnt_dance-?","Olivia_L","dances",0.232422748209869
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.361534075012202
"know-doesnt_dance-?","Olivia_L","null",0.00196545388206259
"know-doesnt_dance-?","Olivia_L","uncertain",0.404077722895867
"know-doesnt_dance-?","Owen_H","dances",0.735923109638876
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.0325235103954046
"know-doesnt_dance-?","Owen_H","null",0.00393262492921519
"know-doesnt_dance-?","Owen_H","uncertain",0.227620755036504
"know-doesnt_dance-?","Owen_L","dances",0.271396180966379
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.259687220041682
"know-doesnt_dance-?","Owen_L","null",0.00161179519072541
"know-doesnt_dance-?","Owen_L","uncertain",0.467304803801214
"know-doesnt_dance-?","Tony_H","dances",0.678155416695254
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.0251085252605751
"know-doesnt_dance-?","Tony_H","null",0.005156184185627
"know-doesnt_dance-?","Tony_H","uncertain",0.291579873858544
"know-doesnt_dance-?","Tony_L","dances",0.220675658956058
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.379540177531727
"know-doesnt_dance-?","Tony_L","null",0.00203164504401938
"know-doesnt_dance-?","Tony_L","uncertain",0.397752518468196
"know-doesnt_dance-?","Zoe_H","dances",0.742411680767898
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.0272598858114558
"know-doesnt_dance-?","Zoe_H","null",0.0047514109297399
"know-doesnt_dance-?","Zoe_H","uncertain",0.225577022490906
"know-doesnt_dance-?","Zoe_L","dances",0.250556589477929
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.446541039196561
"know-doesnt_dance-?","Zoe_L","null",0.00225387078905266
"know-doesnt_dance-?","Zoe_L","uncertain",0.300648500536458
"think-dances-?","Charley_H","dances",0.961067909301093
"think-dances-?","Charley_H","doesnt_dance",0.00203275653516008
"think-dances-?","Charley_H","null",0.0257646219702307
"think-dances-?","Charley_H","uncertain",0.0111347121935161
"think-dances-?","Charley_L","dances",0.0752959272595033
"think-dances-?","Charley_L","doesnt_dance",0.686513818178097
"think-dances-?","Charley_L","null",0.0487736814047362
"think-dances-?","Charley_L","uncertain",0.189416573157663
"think-dances-?","Danny_H","dances",0.853984901373386
"think-dances-?","Danny_H","doesnt_dance",0.00723766459267596
"think-dances-?","Danny_H","null",0.0234987948876339
"think-dances-?","Danny_H","uncertain",0.115278639146304
"think-dances-?","Danny_L","dances",0.0971199957612808
"think-dances-?","Danny_L","doesnt_dance",0.707686011663739
"think-dances-?","Danny_L","null",0.0512427761381952
"think-dances-?","Danny_L","uncertain",0.143951216436785
"think-dances-?","Emily_H","dances",0.489273727836844
"think-dances-?","Emily_H","doesnt_dance",0.13611767224047
"think-dances-?","Emily_H","null",0.026129294989493
"think-dances-?","Emily_H","uncertain",0.348479304933193
"think-dances-?","Emily_L","dances",0.0410661621323177
"think-dances-?","Emily_L","doesnt_dance",0.850412840839895
"think-dances-?","Emily_L","null",0.0569051047993505
"think-dances-?","Emily_L","uncertain",0.0516158922284364
"think-dances-?","Emma_H","dances",0.892599053545904
"think-dances-?","Emma_H","doesnt_dance",0.0100019759267183
"think-dances-?","Emma_H","null",0.0252722244427572
"think-dances-?","Emma_H","uncertain",0.0721267460846208
"think-dances-?","Emma_L","dances",0.175137575144153
"think-dances-?","Emma_L","doesnt_dance",0.604286515695087
"think-dances-?","Emma_L","null",0.0485750855759453
"think-dances-?","Emma_L","uncertain",0.172000823584814
"think-dances-?","Frank_H","dances",0.788940719526509
"think-dances-?","Frank_H","doesnt_dance",0.0154366663891648
"think-dances-?","Frank_H","null",0.0228609247299599
"think-dances-?","Frank_H","uncertain",0.172761689354367
"think-dances-?","Frank_L","dances",0.0705639949033459
"think-dances-?","Frank_L","doesnt_dance",0.83999371875608
"think-dances-?","Frank_L","null",0.0579617002886532
"think-dances-?","Frank_L","uncertain",0.0314805860519203
"think-dances-?","Grace_H","dances",0.950523059188237
"think-dances-?","Grace_H","doesnt_dance",0.00280874075181473
"think-dances-?","Grace_H","null",0.025617001400518
